courses_id,student_id,course_id,enrolled_semester,course_grade
966,4934,2007-1,68,B+
967,4934,2003-1,175,A
968,4934,2003-1,292,C
969,4934,2003-2,213,B+
970,4934,2006-2,100,A-
971,4934,2006-2,107,A-
972,4934,2007-2,285,C+
973,4934,2003-1,210,B
974,4934,2003-2,83,C+
975,4934,2006-2,205,B+
976,4934,2007-1,88,C+
977,4934,2003-1,162,B+
978,4934,2003-3,105,B+
979,4934,2004-1,102,C+
980,4934,2004-1,104,B+
981,4934,2006-2,272,W
982,4934,2003-2,87,C
983,4934,2003-2,163,B+
984,4934,2004-1,103,C
985,4934,2007-2,106,B
986,4963,2003-1,210,A
987,4963,2003-2,212,A
988,4963,2003-2,213,A
989,4963,2004-1,102,B+
990,4963,2004-1,104,A-
991,4963,2004-1,205,A
992,4963,2004-2,106,B+
993,4963,2004-2,279,A-
994,4963,2003-1,162,A
995,4963,2003-1,292,A
996,4963,2003-2,89,A
997,4963,2004-1,88,B
998,4963,2004-1,105,A-
999,4963,2004-2,108,A
1000,4963,2003-1,175,A-
1001,4963,2003-1,82,A
1002,4963,2003-1,84,A
1003,4963,2003-2,87,A
1004,4963,2003-2,163,A
1005,4963,2004-2,285,B+
1006,4963,2003-2,83,A
1007,4963,2004-1,103,A
1008,4963,2004-1,180,B
1009,4963,2004-2,107,A
1010,4987,2004-1,103,B
1011,4987,2003-1,210,C+
1012,4987,2003-2,213,B+
1013,4987,2004-1,205,WF
1014,4987,2004-1,102,C+
1015,4987,2003-1,175,A-
1016,4987,2003-1,84,A-
1017,4987,2003-2,163,B
1018,4987,2004-1,104,A-
1019,4987,2004-2,82,A-
1020,4987,2004-2,210,C+
1021,4987,2005-1,88,C+
1022,4987,2005-1,279,C+
1023,4987,2005-2,108,B
1024,4987,2003-1,162,B+
1025,4987,2003-1,292,C+
1026,4987,2003-2,212,C
1027,4987,2003-2,87,B
1028,4987,2003-2,89,B+
1029,4987,2004-1,88,W
1030,4987,2004-1,180,C+
1031,4987,2004-2,107,WP
1032,4987,2004-2,285,C+
1033,4987,2005-2,106,B
1034,4987,2005-2,107,B+
1035,4987,2003-1,82,D
1036,4987,2003-2,83,B
1037,4987,2003-3,105,A-
1038,4987,2004-2,205,C
1039,5016,2004-1,113,RE
1040,5016,2003-1,104,A-
1041,5016,2003-2,279,B
1042,5016,2003-1,175,A
1043,5016,2003-2,212,B+
1044,5016,2003-1,105,B+
1045,5016,2003-1,292,C
1046,5016,2003-2,106,C+
1047,5016,2003-1,180,A-
1048,5016,2003-2,107,C+
1049,5016,2003-2,108,B
1050,5016,2004-1,111,RE
1051,5016,2003-1,213,B+
1052,5016,2004-1,115,RE
1053,5016,2004-1,234,RE
1054,5031,2005-2,279,C
1055,5031,2006-2,83,WF
1056,5031,2005-2,81,C
1057,5031,2005-2,180,A-
1058,5031,2006-3,243,B+
1059,5031,2007-1,202,C+
1060,5031,2007-1,285,D+
1061,5031,2007-2,104,F
1062,5031,2005-2,175,C+
1063,5031,2006-2,81,B
1064,5031,2007-2,68,F
1065,5031,2006-1,197,WF
1066,5031,2007-1,197,WF
1067,5031,2007-1,91,D+
1068,5031,2005-2,292,C+
1069,5031,2005-3,81,WF
1070,5031,2006-1,83,WF
1071,5031,2006-2,202,C
1072,5031,2007-1,68,D
1073,5031,2005-2,82,B
1074,5031,2006-1,132,C+
1075,5031,2006-1,202,F
1076,5031,2007-1,163,C
1077,5031,2007-2,89,D
1078,5055,2010-2,99,F
1079,5055,2003-1,84,C
1080,5055,2004-1,175,B
1081,5055,2006-1,84,C
1082,5055,2006-2,81,F
1083,5055,2003-2,212,F
1084,5055,2003-2,292,B+
1085,5055,2005-2,89,B
1086,5055,2005-2,205,D+
1087,5055,2006-1,88,C+
1088,5055,2006-2,106,F
1089,5055,2006-2,107,F
1090,5055,2003-1,162,B
1091,5055,2004-1,163,C+
1092,5055,2005-1,197,WP
1093,5055,2005-1,104,A-
1094,5055,2005-2,103,B
1095,5055,2005-2,105,B
1096,5055,2005-2,197,B+
1097,5055,2003-1,82,F
1098,5055,2003-1,210,B
1099,5055,2003-2,87,B
1100,5055,2004-1,180,B+
1101,5055,2005-1,128,A-
1102,5055,2005-2,83,D
1103,5055,2006-1,83,B
1104,5055,2006-2,205,WF
1105,5055,2010-2,109,C
1106,5055,2003-1,175,W
1107,5055,2003-1,292,F
1108,5055,2004-1,82,C+
1109,5055,2005-1,279,B
1110,5055,2006-1,102,C+
1111,5055,2006-1,202,C+
1112,5055,2006-2,108,WF
1113,5055,2010-2,97,D
1114,5091,2003-2,212,A
1115,5091,2004-1,88,B
1116,5091,2004-2,108,A
1117,5091,2004-2,279,A-
1118,5091,2003-1,175,B+
1119,5091,2003-1,82,A
1120,5091,2003-1,210,A
1121,5091,2003-2,213,A
1122,5091,2004-1,103,A-
1123,5091,2004-2,106,B+
1124,5091,2004-2,107,A
1125,5091,2004-2,205,A-
1126,5091,2003-1,292,A
1127,5091,2003-2,83,A-
1128,5091,2003-2,163,A
1129,5091,2003-3,105,A
1130,5091,2004-1,205,WF
1131,5091,2004-1,102,B+
1132,5091,2004-1,104,A
1133,5091,2003-1,162,A-
1134,5091,2004-1,180,A
1135,5091,2003-1,84,A-
1136,5091,2003-2,87,A
1137,5091,2003-2,89,A-
1138,5091,2004-2,285,A-
1139,5116,2007-1,82,WP
1140,5116,2007-1,81,D
1141,5116,2007-1,202,F
1142,5116,2007-2,202,F
1143,5116,2007-2,162,F
1144,5116,2007-1,162,F
1145,5116,2007-2,82,WF
1146,5116,2008-1,82,F
1147,5116,2007-1,197,WF
1148,5125,2003-1,162,C+
1149,5125,2003-2,87,F
1150,5125,2005-1,82,A-
1151,5125,2005-2,89,C
1152,5125,2003-1,84,C+
1153,5125,2003-1,292,A
1154,5125,2005-2,83,F
1155,5125,2003-1,175,B
1156,5125,2003-1,210,W
1157,5125,2003-1,82,F
1158,5125,2003-2,163,C
1159,5125,2006-1,210,C
1160,5125,2003-2,210,WF
1161,5125,2005-1,180,C+
1162,5125,2005-2,279,C
1163,5125,2005-1,210,WF
1164,5125,2006-1,83,C
1165,5142,2004-2,81,C
1166,5142,2004-2,292,B+
1167,5142,2004-2,162,C+
1168,5142,2004-2,180,C+
1169,5142,2004-2,175,B+
1170,5142,2004-2,82,WP
1171,5148,2004-1,88,C+
1172,5148,2004-1,103,B+
1173,5148,2004-2,108,A
1174,5148,2003-1,82,A
1175,5148,2003-1,102,A
1176,5148,2003-2,87,B+
1177,5148,2003-2,89,A-
1178,5148,2004-1,104,A
1179,5148,2005-1,197,WP
1180,5148,2003-2,83,A-
1181,5148,2005-2,205,C
1182,5148,2004-2,106,B
1183,5148,2005-2,197,A-
1184,5148,2003-1,105,A
1185,5148,2004-2,213,A-
1186,5148,2005-1,292,A
1187,5148,2004-2,107,B+
1188,5165,2003-1,82,WP
1189,5165,2003-1,105,A
1190,5167,2004-1,210,WF
1191,5167,2005-1,175,F
1192,5167,2006-1,180,B
1193,5167,2004-1,162,C
1194,5167,2005-1,180,F
1195,5167,2005-1,210,F
1196,5167,2006-2,279,C+
1197,5167,2004-1,175,F
1198,5167,2006-1,82,F
1199,5167,2006-1,210,D
1200,5167,2006-2,175,NG
1201,5167,2006-2,210,F
1202,5167,2004-1,82,F
1203,5167,2006-2,81,F
1204,5181,2003-1,175,B+
1205,5181,2003-1,210,B+
1206,5181,2003-1,292,A
1207,5181,2003-2,212,B
1208,5181,2004-1,205,WF
1209,5181,2003-2,213,A-
1210,5181,2003-1,82,B+
1211,5181,2004-1,104,B+
1212,5181,2004-1,180,C+
1213,5181,2004-2,285,B+
1214,5181,2003-2,87,A-
1215,5181,2004-1,88,C
1216,5181,2004-2,106,W
1217,5181,2005-1,88,RE
1218,5181,2003-2,83,B+
1219,5181,2003-2,89,B
1220,5181,2004-1,103,B
1221,5181,2004-2,205,WF
1222,5181,2004-2,107,B
1223,5181,2004-2,279,B+
1224,5181,2003-1,84,B+
1225,5181,2003-1,162,B+
1226,5181,2003-2,163,B
1227,5181,2003-3,105,B+
1228,5181,2004-1,102,C+
1229,5181,2004-2,108,B
1230,5207,2003-1,210,A
1231,5207,2004-2,107,B+
1232,5207,2005-1,88,B+
1233,5207,2003-1,175,C+
1234,5207,2003-2,163,A-
1235,5207,2005-1,198,WF
1236,5207,2005-2,106,B
1237,5207,2003-1,162,C+
1238,5207,2003-2,83,A-
1239,5207,2003-2,212,A
1240,5207,2004-2,285,B+
1241,5207,2003-1,84,A-
1242,5207,2003-1,292,A
1243,5207,2005-1,128,C+
1244,5207,2004-1,88,C
1245,5207,2004-1,103,B+
1246,5207,2004-1,180,A-
1247,5207,2004-1,205,B
1248,5207,2004-2,106,WP
1249,5207,2005-1,220,WP
1250,5207,2005-1,266,B
1251,5207,2003-1,82,A-
1252,5207,2003-2,87,B
1253,5207,2003-2,89,B+
1254,5207,2003-2,213,A
1255,5207,2003-3,105,A-
1256,5207,2004-1,102,B
1257,5207,2004-1,104,A-
1258,5207,2004-2,108,B+
1259,5207,2004-2,279,B+
1260,5237,2003-1,210,A
1261,5237,2003-1,292,A
1262,5237,2003-2,83,A
1263,5237,2003-2,163,A-
1264,5237,2004-1,104,A-
1265,5237,2004-2,106,B+
1266,5237,2004-2,107,B+
1267,5237,2004-2,182,B+
1268,5237,2003-1,175,A-
1269,5237,2003-1,162,A-
1270,5237,2004-2,108,A
1271,5237,2003-1,82,A
1272,5237,2004-1,103,B+
1273,5237,2004-1,180,A-
1274,5237,2004-2,279,C+
1275,5237,2003-2,89,A-
1276,5237,2003-2,213,A
1277,5237,2004-1,88,C+
1278,5237,2004-1,102,B
1279,5237,2004-1,105,B+
1280,5237,2004-1,205,C+
1281,5237,2003-1,84,A-
1282,5237,2003-2,87,A-
1283,5237,2003-2,212,A-
1284,5261,2003-1,104,A
1285,5261,2003-1,84,A
1286,5261,2003-1,82,A
1287,5261,2005-1,210,A
1288,5265,2003-1,175,B
1289,5265,2003-2,210,NG
1290,5265,2004-1,266,W
1291,5265,2004-2,180,NG
1292,5265,2003-1,82,C+
1293,5265,2003-1,162,C+
1294,5265,2003-1,292,D
1295,5265,2004-1,267,W
1296,5265,2003-1,84,C+
1297,5265,2003-2,292,C
1298,5265,2004-2,141,NG
1299,5265,2004-2,195,NG
1300,5265,2004-2,194,F
1301,5265,2003-2,87,C+
1302,5265,2004-2,164,F
1303,5265,2003-1,210,WP
1304,5265,2003-3,210,B
1305,5265,2004-1,186,W
1306,5265,2004-1,128,B
1307,5265,2004-1,163,C
1308,5265,2004-1,279,D+
1309,5265,2004-2,192,NG
1310,5287,2003-1,82,B+
1311,5287,2004-1,103,B
1312,5287,2004-1,104,B
1313,5287,2004-2,106,C
1314,5287,2004-2,107,C
1315,5287,2004-2,180,B+
1316,5287,2005-1,88,B
1317,5287,2005-2,107,C
1318,5287,2003-1,84,B+
1319,5287,2003-1,292,B
1320,5287,2003-2,83,A-
1321,5287,2004-1,88,C
1322,5287,2003-2,89,B
1323,5287,2004-1,180,NG
1324,5287,2005-2,163,C+
1325,5287,2006-1,102,C+
1326,5287,2006-1,285,B
1327,5287,2004-1,162,NG
1328,5287,2004-1,102,D+
1329,5287,2004-2,108,B+
1330,5287,2005-1,162,B
1331,5287,2006-1,107,B+
1332,5287,2003-2,87,C+
1333,5287,2003-2,212,A
1334,5287,2003-2,213,A
1335,5287,2005-1,279,C+
1336,5287,2005-2,106,B
1337,5287,2003-1,210,A
1338,5287,2004-2,175,B
1339,5287,2004-3,162,D
1340,5287,2005-1,102,D+
1341,5287,2005-2,105,B+
1342,5287,2005-2,205,A-
1343,5320,2009-1,290,A-
1344,5320,2009-2,101,B+
1345,5320,2010-2,97,B
1346,5320,2009-1,162,B+
1347,5320,2009-1,197,A
1348,5320,2009-2,218,A-
1349,5320,2010-1,95,C
1350,5320,2010-1,278,B+
1351,5320,2009-2,271,A
1352,5320,2009-1,91,B+
1353,5320,2009-2,272,B+
1354,5320,2009-1,180,B
1355,5320,2009-2,83,A-
1356,5320,2010-1,94,C+
1357,5320,2010-2,96,C+
1358,5320,2010-2,109,B+
1359,5320,2009-2,107,A-
1360,5337,2004-1,104,D+
1361,5337,2004-2,279,C
1362,5337,2005-1,84,A-
1363,5337,2003-1,210,D+
1364,5337,2003-2,87,B
1365,5337,2003-2,210,B
1366,5337,2004-1,82,C
1367,5337,2004-1,197,F
1368,5337,2005-1,82,B+
1369,5337,2005-1,180,B+
1370,5337,2003-2,163,A-
1371,5337,2004-1,103,F
1372,5337,2003-1,82,D
1373,5337,2003-1,292,A
1374,5337,2004-1,180,D
1375,5337,2004-2,83,F
1376,5337,2003-1,175,C
1377,5337,2003-1,84,C
1378,5337,2003-1,162,C+
1379,5337,2003-3,105,C
1380,5337,2004-2,89,F
1381,5337,2005-2,89,C
1382,5359,2005-1,170,C+
1383,5359,2005-2,83,B
1384,5359,2005-2,107,C
1385,5359,2006-1,91,B
1386,5359,2006-1,123,F
1387,5359,2005-1,102,C+
1388,5359,2005-1,103,B+
1389,5359,2005-2,272,B+
1390,5359,2006-1,115,B+
1391,5359,2006-2,106,C+
1392,5359,2006-2,107,C+
1393,5359,2006-2,117,B
1394,5359,2005-1,180,B+
1395,5359,2006-1,118,C
1396,5359,2006-1,234,F
1397,5359,2005-1,175,B
1398,5359,2005-2,104,A-
1399,5359,2005-2,105,B+
1400,5359,2005-2,205,C
1401,5359,2006-2,113,F
1402,5359,2006-2,119,F
1403,5359,2005-1,84,A
1404,5359,2005-1,197,C+
1405,5359,2006-1,88,C+
1406,5359,2005-1,202,B+
1407,5359,2006-2,120,C+
1408,5385,2006-1,82,F
1409,5385,2006-1,202,F
1410,5385,2006-1,180,C+
1411,5388,0000-1,129,TR
1412,5388,0000-1,159,TR
1413,5388,2014-1,244,C
1414,5388,0000-1,203,TR
1415,5388,2014-1,284,C
1416,5388,0000-1,158,TR
1417,5394,2004-2,272,B
1418,5394,2004-2,197,WF
1419,5394,2004-2,205,WF
1420,5394,2004-2,83,C
1421,5394,2004-2,89,C+
1422,5394,2004-2,204,D
1423,5400,2005-1,180,C
1424,5400,2005-1,82,WF
1425,5455,2004-1,202,WF
1426,5455,2004-1,162,D
1427,5455,2004-1,84,F
1428,5455,2004-1,292,C
1429,5455,2004-2,84,F
1430,5455,2004-1,82,F
1431,5455,2004-1,197,F
1432,5455,2004-3,162,B+
1433,5455,2004-2,82,F
1434,5464,2019-1,73,F
1435,5464,2019-1,208,C+
1436,5464,2019-1,265,B+
1437,5464,2019-2,209,A-
1438,5464,2019-1,74,C
1439,5464,2019-1,209,F
1440,5464,2019-2,75,F
1441,5464,2020-1,158,F
1442,5464,2020-1,244,C
1443,5464,2021-1,224,F
1444,5464,2019-1,155,P
1445,5464,2019-2,156,P
1446,5464,2020-1,284,B+
1447,5464,2020-2,215,C+
1448,5464,2021-1,73,F
1449,5464,2021-1,159,C+
1450,5464,2019-2,78,D+
1451,5464,2019-3,276,B
1452,5464,2020-2,158,A-
1453,5483,2012-1,208,D
1454,5483,2012-1,158,C+
1455,5483,2012-2,215,F
1456,5483,2013-1,90,C
1457,5483,2013-1,93,B
1458,5483,2013-1,95,C
1459,5483,2012-1,70,C+
1460,5483,2013-1,244,WP
1461,5483,2012-2,268,B+
1462,5483,2013-2,80,F
1463,5483,2012-1,73,C+
1464,5483,2012-1,209,D+
1465,5483,2012-1,289,B+
1466,5483,2012-2,79,B+
1467,5483,2012-2,80,D
1468,5483,2012-2,269,C+
1469,5483,2013-1,94,C
1470,5483,2013-2,159,N
1471,5501,2005-1,82,B+
1472,5501,2006-1,102,B
1473,5501,2006-2,106,B
1474,5501,2005-1,202,A-
1475,5501,2006-1,91,B+
1476,5501,2006-1,218,C
1477,5501,2006-2,104,A
1478,5501,2006-2,218,B+
1479,5501,2005-1,128,B
1480,5501,2005-2,83,C+
1481,5501,2005-2,89,B
1482,5501,2005-2,272,B+
1483,5501,2005-2,279,A-
1484,5501,2006-2,101,B+
1485,5501,2006-2,108,A
1486,5501,2005-1,197,A-
1487,5501,2005-3,180,B+
1488,5501,2006-1,88,C+
1489,5501,2006-1,243,B
1490,5501,2005-2,205,C+
1491,5501,2006-2,100,A-
1492,5501,2006-2,107,A-
1493,5523,2004-1,162,NG
1494,5523,2004-1,202,NG
1495,5523,2004-1,82,F
1496,5523,2004-1,84,F
1497,5523,2004-1,175,B
1498,5523,2004-1,197,F
1499,5529,2004-2,272,C+
1500,5529,2004-1,82,B
1501,5529,2004-2,83,D+
1502,5529,2004-2,204,C
1503,5529,2004-1,105,B
1504,5529,2004-1,128,B
1505,5529,2004-2,89,C+
1506,5529,2005-1,102,C
1507,5529,2005-1,273,B
1508,5529,2004-1,279,B
1509,5529,2005-2,205,WF
1510,5529,2004-1,197,C
1511,5529,2005-2,83,D
1512,5529,2004-1,175,B
1513,5529,2004-2,205,F
1514,5529,2005-1,104,A-
1515,5529,2005-2,103,C+
1516,5546,2004-1,202,WF
1517,5546,2004-1,84,C
1518,5546,2004-1,292,B
1519,5546,2004-2,197,F
1520,5546,2004-1,82,D
1521,5546,2004-1,175,B
1522,5546,2004-1,197,F
1523,5546,2004-1,162,C+
1524,5546,2004-2,82,F
1525,5555,2004-1,175,B
1526,5555,2004-1,292,B
1527,5555,2004-2,83,C
1528,5555,2005-1,180,F
1529,5555,2004-1,84,D
1530,5555,2004-1,197,F
1531,5555,2004-2,163,D+
1532,5555,2005-1,202,WF
1533,5555,2004-2,204,NG
1534,5555,2004-1,82,B+
1535,5555,2004-1,162,B+
1536,5555,2004-2,89,D
1537,5555,2004-1,202,F
1538,5555,2004-2,272,D+
1539,5555,2005-1,197,D
1540,5570,2008-1,175,A
1541,5570,2008-1,82,F
1542,5570,2008-1,91,A-
1543,5570,2008-1,202,C
1544,5570,2008-1,279,B+
1545,5570,2008-1,197,D
1546,5576,2004-1,243,A-
1547,5576,2005-1,44,C
1548,5576,2005-1,132,C
1549,5576,2004-1,4,C
1550,5576,2004-1,266,B+
1551,5576,2004-2,245,A-
1552,5576,2005-1,12,C
1553,5576,2005-1,251,C+
1554,5576,2004-1,162,C
1555,5576,2004-2,86,B
1556,5576,2004-2,163,D+
1557,5576,2005-1,163,B
1558,5576,2004-1,128,C+
1559,5576,2004-2,292,A-
1560,5576,2004-1,175,A-
1561,5576,2004-2,252,C+
1562,5576,2004-1,81,A
1563,5576,2004-2,5,C+
1564,5576,2005-1,173,B
1565,5595,2004-1,292,C
1566,5595,2004-2,180,NG
1567,5595,2004-1,175,B
1568,5595,2004-1,202,F
1569,5595,2004-2,83,NG
1570,5595,2004-2,128,NG
1571,5595,2004-2,272,NG
1572,5595,2004-1,162,D
1573,5595,2004-2,84,F
1574,5595,2004-1,82,F
1575,5595,2004-2,279,NG
1576,5606,2004-1,82,F
1577,5606,2004-1,292,C+
1578,5606,2004-2,197,F
1579,5606,2004-1,175,C+
1580,5606,2004-1,202,WF
1581,5606,2004-2,82,F
1582,5606,2004-2,84,F
1583,5606,2004-1,197,F
1584,5606,2004-1,84,F
1585,5606,2004-1,162,C+
1586,5616,2004-1,162,A-
1587,5616,2005-2,103,A
1588,5616,2004-1,82,A
1589,5616,2004-2,163,B
1590,5616,2004-2,205,A
1591,5616,2004-2,272,A
1592,5616,2005-2,106,A
1593,5616,2005-2,107,A-
1594,5616,2005-1,273,A
1595,5616,2005-2,104,A
1596,5616,2004-1,175,B+
1597,5616,2004-2,204,A-
1598,5616,2004-3,292,A
1599,5616,2005-1,279,A
1600,5616,2004-2,89,A
1601,5616,2005-1,88,A
1602,5616,2005-1,128,A
1603,5616,2005-2,105,A-
1604,5616,2004-1,292,W
1605,5616,2004-1,84,A
1606,5616,2004-1,197,A-
1607,5616,2004-1,202,A-
1608,5616,2004-2,83,A
1609,5616,2005-1,102,A
1610,5616,2005-1,180,B+
1611,5616,2005-2,108,A
1612,5642,2004-3,89,A
1613,5642,2005-2,103,B
1614,5642,2005-2,104,A
1615,5642,2006-2,100,WP
1616,5642,2005-2,197,B
1617,5642,2006-1,218,WF
1618,5642,2005-2,83,D
1619,5642,2006-1,83,B
1620,5642,2006-2,101,C+
1621,5642,2005-1,279,B
1622,5642,2006-1,88,WF
1623,5642,2006-1,102,B
1624,5642,2005-1,128,B
1625,5642,2005-1,273,B
1626,5642,2005-2,205,WF
1627,5642,2006-2,107,B
1628,5642,2005-1,197,WP
1629,5642,2005-1,102,D+
1630,5642,2006-2,108,A
1631,5661,2004-1,82,A
1632,5661,2004-1,292,A-
1633,5661,2004-2,83,B
1634,5661,2004-2,163,B
1635,5661,2005-1,180,A-
1636,5661,2005-1,279,A
1637,5661,2004-2,272,B+
1638,5661,2005-2,104,A-
1639,5661,2005-2,107,B
1640,5661,2004-1,197,B+
1641,5661,2004-2,89,B
1642,5661,2004-2,204,B
1643,5661,2004-2,205,B+
1644,5661,2005-1,88,A
1645,5661,2005-1,128,A-
1646,5661,2005-2,103,A-
1647,5661,2004-1,84,A-
1648,5661,2005-1,102,A-
1649,5661,2005-1,273,A
1650,5661,2005-2,105,A-
1651,5661,2005-2,106,A-
1652,5661,2005-2,108,A
1653,5661,2004-1,175,A-
1654,5661,2004-1,162,B
1655,5661,2004-1,202,C+
1656,5686,2004-1,175,D+
1657,5686,2004-1,84,F
1658,5686,2004-1,202,C+
1659,5686,2004-1,197,F
1660,5686,2004-1,292,C+
1661,5686,2004-1,162,F
1662,5686,2004-2,84,F
1663,5686,2004-1,82,F
1664,5686,2004-2,197,NG
1665,5686,2004-2,82,F
1666,5696,2004-1,243,C+
1667,5696,2004-1,81,C
1668,5696,2004-1,266,B+
1669,5696,2004-1,128,D
1670,5696,2004-1,162,B
1671,5696,2004-1,175,B+
1672,5702,2004-1,162,B+
1673,5702,2008-1,197,F
1674,5702,2004-1,292,F
1675,5702,2004-1,84,C
1676,5702,2008-1,91,F
1677,5702,2004-1,82,C
1678,5702,2004-1,202,F
1679,5702,2004-2,163,C
1680,5702,2004-1,175,B
1681,5702,2004-2,82,B+
1682,5702,2004-2,89,D
1683,5713,2004-1,162,B
1684,5713,2004-1,292,A
1685,5713,2004-2,89,C+
1686,5713,2004-2,163,C+
1687,5713,2006-1,102,B+
1688,5713,2004-1,202,WF
1689,5713,2005-2,180,A-
1690,5713,2006-1,243,A
1691,5713,2007-2,272,W
1692,5713,2007-2,202,F
1693,5713,2005-2,103,D+
1694,5713,2005-2,104,A
1695,5713,2006-2,83,W
1696,5713,2006-2,107,D+
1697,5713,2007-2,83,WP
1698,5713,2006-1,82,B
1699,5713,2006-1,84,A
1700,5713,2006-1,279,B+
1701,5713,2006-2,272,W
1702,5713,2004-2,175,C
1703,5713,2004-2,82,C
1704,5713,2006-2,202,W
1705,5735,2004-1,292,C
1706,5735,2007-1,88,F
1707,5735,2004-1,84,D+
1708,5735,2004-2,82,C+
1709,5735,2006-1,83,C+
1710,5735,2006-2,104,A-
1711,5735,2004-1,202,WF
1712,5735,2004-3,180,B+
1713,5735,2005-2,197,WF
1714,5735,2006-2,89,D+
1715,5735,2007-2,101,D
1716,5735,2004-1,82,F
1717,5735,2004-1,162,C+
1718,5735,2004-2,210,F
1719,5735,2005-2,83,F
1720,5735,2005-2,210,F
1721,5735,2006-1,210,F
1722,5735,2006-2,100,WP
1723,5735,2007-1,197,WF
1724,5735,2007-2,100,WF
1725,5735,2004-1,175,B+
1726,5735,2004-2,84,A-
1727,5735,2005-1,128,C+
1728,5735,2007-1,210,F
1729,5735,2004-1,197,F
1730,5735,2005-1,163,B
1731,5735,2005-1,279,C
1732,5735,2007-2,106,D
1733,5763,2004-1,84,B
1734,5763,2005-1,102,D+
1735,5763,2006-1,88,A-
1736,5763,2006-2,243,WF
1737,5763,2006-2,106,B+
1738,5763,2006-2,107,F
1739,5763,2004-1,175,A-
1740,5763,2005-1,104,A-
1741,5763,2005-1,128,D+
1742,5763,2005-1,279,B
1743,5763,2006-1,102,A
1744,5763,2006-1,163,B
1745,5763,2008-2,128,A-
1746,5763,2004-1,197,B+
1747,5763,2004-2,204,B+
1748,5763,2004-2,205,A-
1749,5763,2005-2,107,C
1750,5763,2006-2,108,A
1751,5763,2004-2,272,WF
1752,5763,2005-1,180,WF
1753,5763,2005-2,83,A
1754,5763,2005-2,272,B+
1755,5763,2008-2,101,A-
1756,5763,2004-1,82,B
1757,5763,2004-1,202,B+
1758,5763,2004-1,293,A-
1759,5763,2004-2,89,B
1760,5763,2004-2,163,C
1761,5763,2005-1,82,A
1762,5763,2005-2,103,B
1763,5763,2006-2,101,WF
1764,5763,2004-1,162,C+
1765,5763,2004-2,83,C+
1766,5763,2005-1,88,C
1767,5763,2005-1,273,B+
1768,5763,2005-2,105,WF
1769,5763,2005-2,180,C
1770,5800,2004-1,84,RE
1771,5800,2004-2,210,F
1772,5800,2005-2,292,C+
1773,5800,2006-1,210,D
1774,5800,2007-1,82,WF
1775,5800,2004-1,202,RE
1776,5800,2005-2,272,WF
1777,5800,2006-1,82,WF
1778,5800,2004-2,84,F
1779,5800,2007-1,81,F
1780,5800,2007-1,210,F
1781,5800,2004-1,82,RE
1782,5800,2004-1,162,RE
1783,5800,2005-2,82,WF
1784,5800,2005-3,210,D+
1785,5800,2004-1,292,RE
1786,5800,2004-2,82,F
1787,5800,2004-3,210,D
1788,5800,2004-1,175,B
1789,5819,2004-1,84,A
1790,5819,2004-1,175,B+
1791,5819,2004-1,292,B
1792,5819,2004-1,82,A
1793,5819,2004-1,197,A
1794,5819,2004-1,202,A
1795,5819,2004-1,162,C+
1796,5826,2004-1,175,B+
1797,5826,2004-1,84,B
1798,5826,2004-1,202,D+
1799,5826,2004-1,82,D+
1800,5826,2004-1,197,WF
1801,5826,2004-1,292,B+
1802,5826,2004-1,162,B
1803,5833,2004-1,162,C+
1804,5833,2005-1,84,C
1805,5833,2004-1,175,B+
1806,5833,2004-1,82,C
1807,5833,2004-1,202,F
1808,5833,2004-1,292,C+
1809,5833,2004-2,89,C
1810,5833,2005-1,202,WF
1811,5833,2004-1,84,D+
1812,5833,2004-2,83,WP
1813,5833,2004-2,272,W
1814,5833,2005-1,128,A
1815,5845,2004-1,162,C+
1816,5845,2005-1,82,B
1817,5845,2006-2,107,B+
1818,5845,2004-1,292,A-
1819,5845,2005-1,103,B+
1820,5845,2006-1,102,B
1821,5845,2006-1,273,B
1822,5845,2006-2,108,A
1823,5845,2005-1,197,WF
1824,5845,2006-2,106,B
1825,5845,2006-2,205,C
1826,5845,2004-1,82,F
1827,5845,2004-1,210,C
1828,5845,2004-2,205,WF
1829,5845,2005-1,104,A-
1830,5845,2005-1,279,B
1831,5845,2005-2,105,A-
1832,5845,2005-2,197,C
1833,5845,2006-1,83,B+
1834,5845,2006-1,88,B
1835,5845,2004-1,175,B+
1836,5845,2004-1,84,B+
1837,5845,2004-2,163,C+
1838,5845,2004-2,204,C
1839,5845,2005-2,272,C+
1840,5845,2004-3,180,A-
1841,5845,2005-1,128,C+
1842,5845,2005-2,83,C
1843,5845,2005-2,89,B+
1844,5874,2004-1,162,B
1845,5874,2004-2,205,A
1846,5874,2005-1,163,B
1847,5874,2005-2,105,A-
1848,5874,2005-2,108,A
1849,5874,2004-1,197,B+
1850,5874,2004-2,204,B+
1851,5874,2005-1,102,B+
1852,5874,2005-1,128,B+
1853,5874,2005-1,180,C+
1854,5874,2005-1,279,A-
1855,5874,2004-1,202,B+
1856,5874,2004-2,163,WP
1857,5874,2004-1,175,A-
1858,5874,2005-2,107,B+
1859,5874,2004-1,82,A
1860,5874,2004-1,84,A
1861,5874,2004-2,272,A
1862,5874,2005-1,88,A-
1863,5874,2005-2,103,A-
1864,5874,2005-2,106,A-
1865,5874,2004-1,292,A
1866,5874,2004-2,83,A
1867,5874,2004-2,89,A-
1868,5874,2005-1,273,A
1869,5874,2005-2,104,A
