STUDENT_COURSES_ID,STUID,COURSEID,ENROLLEDSEMESTER,COURSEGRADE
963,4934,180,2004-1,C+
964,4934,205,2004-1,C
965,4934,83,2006-2,B+
966,4934,68,2007-1,B+
967,4934,175,2003-1,A
968,4934,292,2003-1,C
969,4934,213,2003-2,B+
970,4934,100,2006-2,A-
971,4934,107,2006-2,A-
972,4934,285,2007-2,C+
973,4934,210,2003-1,B
974,4934,83,2003-2,C+
975,4934,205,2006-2,B+
976,4934,88,2007-1,C+
977,4934,162,2003-1,B+
978,4934,105,2003-3,B+
979,4934,102,2004-1,C+
980,4934,104,2004-1,B+
981,4934,272,2006-2,W
982,4934,87,2003-2,C
983,4934,163,2003-2,B+
984,4934,103,2004-1,C
985,4934,106,2007-2,B
986,4963,210,2003-1,A
987,4963,212,2003-2,A
988,4963,213,2003-2,A
989,4963,102,2004-1,B+
990,4963,104,2004-1,A-
991,4963,205,2004-1,A
992,4963,106,2004-2,B+
993,4963,279,2004-2,A-
994,4963,162,2003-1,A
995,4963,292,2003-1,A
996,4963,89,2003-2,A
997,4963,88,2004-1,B
998,4963,105,2004-1,A-
999,4963,108,2004-2,A
1000,4963,175,2003-1,A-
1001,4963,82,2003-1,A
1002,4963,84,2003-1,A
1003,4963,87,2003-2,A
1004,4963,163,2003-2,A
1005,4963,285,2004-2,B+
1006,4963,83,2003-2,A
1007,4963,103,2004-1,A
1008,4963,180,2004-1,B
1009,4963,107,2004-2,A
1010,4987,103,2004-1,B
1011,4987,210,2003-1,C+
1012,4987,213,2003-2,B+
1013,4987,205,2004-1,WF
1014,4987,102,2004-1,C+
1015,4987,175,2003-1,A-
1016,4987,84,2003-1,A-
1017,4987,163,2003-2,B
1018,4987,104,2004-1,A-
1019,4987,82,2004-2,A-
1020,4987,210,2004-2,C+
1021,4987,88,2005-1,C+
1022,4987,279,2005-1,C+
1023,4987,108,2005-2,B
1024,4987,162,2003-1,B+
1025,4987,292,2003-1,C+
1026,4987,212,2003-2,C
1027,4987,87,2003-2,B
1028,4987,89,2003-2,B+
1029,4987,88,2004-1,W
1030,4987,180,2004-1,C+
1031,4987,107,2004-2,WP
1032,4987,285,2004-2,C+
1033,4987,106,2005-2,B
1034,4987,107,2005-2,B+
1035,4987,82,2003-1,D
1036,4987,83,2003-2,B
1037,4987,105,2003-3,A-
1038,4987,205,2004-2,C
1039,5016,113,2004-1,RE
1040,5016,104,2003-1,A-
1041,5016,279,2003-2,B
1042,5016,175,2003-1,A
1043,5016,212,2003-2,B+
1044,5016,105,2003-1,B+
1045,5016,292,2003-1,C
1046,5016,106,2003-2,C+
1047,5016,180,2003-1,A-
1048,5016,107,2003-2,C+
1049,5016,108,2003-2,B
1050,5016,111,2004-1,RE
1051,5016,213,2003-1,B+
1052,5016,115,2004-1,RE
1053,5016,234,2004-1,RE
1054,5031,279,2005-2,C
1055,5031,83,2006-2,WF
1056,5031,81,2005-2,C
1057,5031,180,2005-2,A-
1058,5031,243,2006-3,B+
1059,5031,202,2007-1,C+
1060,5031,285,2007-1,D+
1061,5031,104,2007-2,F
1062,5031,175,2005-2,C+
1063,5031,81,2006-2,B
1064,5031,68,2007-2,F
1065,5031,197,2006-1,WF
1066,5031,197,2007-1,WF
1067,5031,91,2007-1,D+
1068,5031,292,2005-2,C+
1069,5031,81,2005-3,WF
1070,5031,83,2006-1,WF
1071,5031,202,2006-2,C
1072,5031,68,2007-1,D
1073,5031,82,2005-2,B
1074,5031,132,2006-1,C+
1075,5031,202,2006-1,F
1076,5031,163,2007-1,C
1077,5031,89,2007-2,D
1078,5055,99,2010-2,F
1079,5055,84,2003-1,C
1080,5055,175,2004-1,B
1081,5055,84,2006-1,C
1082,5055,81,2006-2,F
1083,5055,212,2003-2,F
1084,5055,292,2003-2,B+
1085,5055,89,2005-2,B
1086,5055,205,2005-2,D+
1087,5055,88,2006-1,C+
1088,5055,106,2006-2,F
1089,5055,107,2006-2,F
1090,5055,162,2003-1,B
1091,5055,163,2004-1,C+
1092,5055,197,2005-1,WP
1093,5055,104,2005-1,A-
1094,5055,103,2005-2,B
1095,5055,105,2005-2,B
1096,5055,197,2005-2,B+
1097,5055,82,2003-1,F
1098,5055,210,2003-1,B
1099,5055,87,2003-2,B
1100,5055,180,2004-1,B+
1101,5055,128,2005-1,A-
1102,5055,83,2005-2,D
1103,5055,83,2006-1,B
1104,5055,205,2006-2,WF
1105,5055,109,2010-2,C
1106,5055,175,2003-1,W
1107,5055,292,2003-1,F
1108,5055,82,2004-1,C+
1109,5055,279,2005-1,B
1110,5055,102,2006-1,C+
1111,5055,202,2006-1,C+
1112,5055,108,2006-2,WF
1113,5055,97,2010-2,D
1114,5091,212,2003-2,A
1115,5091,88,2004-1,B
1116,5091,108,2004-2,A
1117,5091,279,2004-2,A-
1118,5091,175,2003-1,B+
1119,5091,82,2003-1,A
1120,5091,210,2003-1,A
1121,5091,213,2003-2,A
1122,5091,103,2004-1,A-
1123,5091,106,2004-2,B+
1124,5091,107,2004-2,A
1125,5091,205,2004-2,A-
1126,5091,292,2003-1,A
1127,5091,83,2003-2,A-
1128,5091,163,2003-2,A
1129,5091,105,2003-3,A
1130,5091,205,2004-1,WF
1131,5091,102,2004-1,B+
1132,5091,104,2004-1,A
1133,5091,162,2003-1,A-
1134,5091,180,2004-1,A
1135,5091,84,2003-1,A-
1136,5091,87,2003-2,A
1137,5091,89,2003-2,A-
1138,5091,285,2004-2,A-
1139,5116,82,2007-1,WP
1140,5116,81,2007-1,D
1141,5116,202,2007-1,F
1142,5116,202,2007-2,F
1143,5116,162,2007-2,F
1144,5116,162,2007-1,F
1145,5116,82,2007-2,WF
1146,5116,82,2008-1,F
1147,5116,197,2007-1,WF
1148,5125,162,2003-1,C+
1149,5125,87,2003-2,F
1150,5125,82,2005-1,A-
1151,5125,89,2005-2,C
1152,5125,84,2003-1,C+
1153,5125,292,2003-1,A
1154,5125,83,2005-2,F
1155,5125,175,2003-1,B
1156,5125,210,2003-1,W
1157,5125,82,2003-1,F
1158,5125,163,2003-2,C
1159,5125,210,2006-1,C
1160,5125,210,2003-2,WF
1161,5125,180,2005-1,C+
1162,5125,279,2005-2,C
1163,5125,210,2005-1,WF
1164,5125,83,2006-1,C
1165,5142,81,2004-2,C
1166,5142,292,2004-2,B+
1167,5142,162,2004-2,C+
1168,5142,180,2004-2,C+
1169,5142,175,2004-2,B+
1170,5142,82,2004-2,WP
1171,5148,88,2004-1,C+
1172,5148,103,2004-1,B+
1173,5148,108,2004-2,A
1174,5148,82,2003-1,A
1175,5148,102,2003-1,A
1176,5148,87,2003-2,B+
1177,5148,89,2003-2,A-
1178,5148,104,2004-1,A
1179,5148,197,2005-1,WP
1180,5148,83,2003-2,A-
1181,5148,205,2005-2,C
1182,5148,106,2004-2,B
1183,5148,197,2005-2,A-
1184,5148,105,2003-1,A
1185,5148,213,2004-2,A-
1186,5148,292,2005-1,A
1187,5148,107,2004-2,B+
1188,5165,82,2003-1,WP
1189,5165,105,2003-1,A
1190,5167,210,2004-1,WF
1191,5167,175,2005-1,F
1192,5167,180,2006-1,B
1193,5167,162,2004-1,C
1194,5167,180,2005-1,F
1195,5167,210,2005-1,F
1196,5167,279,2006-2,C+
1197,5167,175,2004-1,F
1198,5167,82,2006-1,F
1199,5167,210,2006-1,D
1200,5167,175,2006-2,NG
1201,5167,210,2006-2,F
1202,5167,82,2004-1,F
1203,5167,81,2006-2,F
1204,5181,175,2003-1,B+
1205,5181,210,2003-1,B+
1206,5181,292,2003-1,A
1207,5181,212,2003-2,B
1208,5181,205,2004-1,WF
1209,5181,213,2003-2,A-
1210,5181,82,2003-1,B+
1211,5181,104,2004-1,B+
1212,5181,180,2004-1,C+
1213,5181,285,2004-2,B+
1214,5181,87,2003-2,A-
1215,5181,88,2004-1,C
1216,5181,106,2004-2,W
1217,5181,88,2005-1,RE
1218,5181,83,2003-2,B+
1219,5181,89,2003-2,B
1220,5181,103,2004-1,B
1221,5181,205,2004-2,WF
1222,5181,107,2004-2,B
1223,5181,279,2004-2,B+
1224,5181,84,2003-1,B+
1225,5181,162,2003-1,B+
1226,5181,163,2003-2,B
1227,5181,105,2003-3,B+
1228,5181,102,2004-1,C+
1229,5181,108,2004-2,B
1230,5207,210,2003-1,A
1231,5207,107,2004-2,B+
1232,5207,88,2005-1,B+
1233,5207,175,2003-1,C+
1234,5207,163,2003-2,A-
1235,5207,198,2005-1,WF
1236,5207,106,2005-2,B
1237,5207,162,2003-1,C+
1238,5207,83,2003-2,A-
1239,5207,212,2003-2,A
1240,5207,285,2004-2,B+
1241,5207,84,2003-1,A-
1242,5207,292,2003-1,A
1243,5207,128,2005-1,C+
1244,5207,88,2004-1,C
1245,5207,103,2004-1,B+
1246,5207,180,2004-1,A-
1247,5207,205,2004-1,B
1248,5207,106,2004-2,WP
1249,5207,220,2005-1,WP
1250,5207,266,2005-1,B
1251,5207,82,2003-1,A-
1252,5207,87,2003-2,B
1253,5207,89,2003-2,B+
1254,5207,213,2003-2,A
1255,5207,105,2003-3,A-
1256,5207,102,2004-1,B
1257,5207,104,2004-1,A-
1258,5207,108,2004-2,B+
1259,5207,279,2004-2,B+
1260,5237,210,2003-1,A
1261,5237,292,2003-1,A
1262,5237,83,2003-2,A
1263,5237,163,2003-2,A-
1264,5237,104,2004-1,A-
1265,5237,106,2004-2,B+
1266,5237,107,2004-2,B+
1267,5237,182,2004-2,B+
1268,5237,175,2003-1,A-
1269,5237,162,2003-1,A-
1270,5237,108,2004-2,A
1271,5237,82,2003-1,A
1272,5237,103,2004-1,B+
1273,5237,180,2004-1,A-
1274,5237,279,2004-2,C+
1275,5237,89,2003-2,A-
1276,5237,213,2003-2,A
1277,5237,88,2004-1,C+
1278,5237,102,2004-1,B
1279,5237,105,2004-1,B+
1280,5237,205,2004-1,C+
1281,5237,84,2003-1,A-
1282,5237,87,2003-2,A-
1283,5237,212,2003-2,A-
1284,5261,104,2003-1,A
1285,5261,84,2003-1,A
1286,5261,82,2003-1,A
1287,5261,210,2005-1,A
1288,5265,175,2003-1,B
1289,5265,210,2003-2,NG
1290,5265,266,2004-1,W
1291,5265,180,2004-2,NG
1292,5265,82,2003-1,C+
1293,5265,162,2003-1,C+
1294,5265,292,2003-1,D
1295,5265,267,2004-1,W
1296,5265,84,2003-1,C+
1297,5265,292,2003-2,C
1298,5265,141,2004-2,NG
1299,5265,195,2004-2,NG
1300,5265,194,2004-2,F
1301,5265,87,2003-2,C+
1302,5265,164,2004-2,F
1303,5265,210,2003-1,WP
1304,5265,210,2003-3,B
1305,5265,186,2004-1,W
1306,5265,128,2004-1,B
1307,5265,163,2004-1,C
1308,5265,279,2004-1,D+
1309,5265,192,2004-2,NG
1310,5287,82,2003-1,B+
1311,5287,103,2004-1,B
1312,5287,104,2004-1,B
1313,5287,106,2004-2,C
1314,5287,107,2004-2,C
1315,5287,180,2004-2,B+
1316,5287,88,2005-1,B
1317,5287,107,2005-2,C
1318,5287,84,2003-1,B+
1319,5287,292,2003-1,B
1320,5287,83,2003-2,A-
1321,5287,88,2004-1,C
1322,5287,89,2003-2,B
1323,5287,180,2004-1,NG
1324,5287,163,2005-2,C+
1325,5287,102,2006-1,C+
1326,5287,285,2006-1,B
1327,5287,162,2004-1,NG
1328,5287,102,2004-1,D+
1329,5287,108,2004-2,B+
1330,5287,162,2005-1,B
1331,5287,107,2006-1,B+
1332,5287,87,2003-2,C+
1333,5287,212,2003-2,A
1334,5287,213,2003-2,A
1335,5287,279,2005-1,C+
1336,5287,106,2005-2,B
1337,5287,210,2003-1,A
1338,5287,175,2004-2,B
1339,5287,162,2004-3,D
1340,5287,102,2005-1,D+
1341,5287,105,2005-2,B+
1342,5287,205,2005-2,A-
1343,5320,290,2009-1,A-
1344,5320,101,2009-2,B+
1345,5320,97,2010-2,B
1346,5320,162,2009-1,B+
1347,5320,197,2009-1,A
1348,5320,218,2009-2,A-
1349,5320,95,2010-1,C
1350,5320,278,2010-1,B+
1351,5320,271,2009-2,A
1352,5320,91,2009-1,B+
1353,5320,272,2009-2,B+
1354,5320,180,2009-1,B
1355,5320,83,2009-2,A-
1356,5320,94,2010-1,C+
1357,5320,96,2010-2,C+
1358,5320,109,2010-2,B+
1359,5320,107,2009-2,A-
1360,5337,104,2004-1,D+
1361,5337,279,2004-2,C
1362,5337,84,2005-1,A-
1363,5337,210,2003-1,D+
1364,5337,87,2003-2,B
1365,5337,210,2003-2,B
1366,5337,82,2004-1,C
1367,5337,197,2004-1,F
1368,5337,82,2005-1,B+
1369,5337,180,2005-1,B+
1370,5337,163,2003-2,A-
1371,5337,103,2004-1,F
1372,5337,82,2003-1,D
1373,5337,292,2003-1,A
1374,5337,180,2004-1,D
1375,5337,83,2004-2,F
1376,5337,175,2003-1,C
1377,5337,84,2003-1,C
1378,5337,162,2003-1,C+
1379,5337,105,2003-3,C
1380,5337,89,2004-2,F
1381,5337,89,2005-2,C
1382,5359,170,2005-1,C+
1383,5359,83,2005-2,B
1384,5359,107,2005-2,C
1385,5359,91,2006-1,B
1386,5359,123,2006-1,F
1387,5359,102,2005-1,C+
1388,5359,103,2005-1,B+
1389,5359,272,2005-2,B+
1390,5359,115,2006-1,B+
1391,5359,106,2006-2,C+
1392,5359,107,2006-2,C+
1393,5359,117,2006-2,B
1394,5359,180,2005-1,B+
1395,5359,118,2006-1,C
1396,5359,234,2006-1,F
1397,5359,175,2005-1,B
1398,5359,104,2005-2,A-
1399,5359,105,2005-2,B+
1400,5359,205,2005-2,C
1401,5359,113,2006-2,F
1402,5359,119,2006-2,F
1403,5359,84,2005-1,A
1404,5359,197,2005-1,C+
1405,5359,88,2006-1,C+
1406,5359,202,2005-1,B+
1407,5359,120,2006-2,C+
1408,5385,82,2006-1,F
1409,5385,202,2006-1,F
1410,5385,180,2006-1,C+
1411,5388,129,0000-1,TR
1412,5388,159,0000-1,TR
1413,5388,244,2014-1,C
1414,5388,203,0000-1,TR
1415,5388,284,2014-1,C
1416,5388,158,0000-1,TR
1417,5394,272,2004-2,B
1418,5394,197,2004-2,WF
1419,5394,205,2004-2,WF
1420,5394,83,2004-2,C
1421,5394,89,2004-2,C+
1422,5394,204,2004-2,D
1423,5400,180,2005-1,C
1424,5400,82,2005-1,WF
1425,5455,202,2004-1,WF
1426,5455,162,2004-1,D
1427,5455,84,2004-1,F
1428,5455,292,2004-1,C
1429,5455,84,2004-2,F
1430,5455,82,2004-1,F
1431,5455,197,2004-1,F
1432,5455,162,2004-3,B+
1433,5455,82,2004-2,F
1434,5464,73,2019-1,F
1435,5464,208,2019-1,C+
1436,5464,265,2019-1,B+
1437,5464,209,2019-2,A-
1438,5464,74,2019-1,C
1439,5464,209,2019-1,F
1440,5464,75,2019-2,F
1441,5464,158,2020-1,F
1442,5464,244,2020-1,C
1443,5464,224,2021-1,F
1444,5464,155,2019-1,P
1445,5464,156,2019-2,P
1446,5464,284,2020-1,B+
1447,5464,215,2020-2,C+
1448,5464,73,2021-1,F
1449,5464,159,2021-1,C+
1450,5464,78,2019-2,D+
1451,5464,276,2019-3,B
1452,5464,158,2020-2,A-
1453,5483,208,2012-1,D
1454,5483,158,2012-1,C+
1455,5483,215,2012-2,F
1456,5483,90,2013-1,C
1457,5483,93,2013-1,B
1458,5483,95,2013-1,C
1459,5483,70,2012-1,C+
1460,5483,244,2013-1,WP
1461,5483,268,2012-2,B+
1462,5483,80,2013-2,F
1463,5483,73,2012-1,C+
1464,5483,209,2012-1,D+
1465,5483,289,2012-1,B+
1466,5483,79,2012-2,B+
1467,5483,80,2012-2,D
1468,5483,269,2012-2,C+
1469,5483,94,2013-1,C
1470,5483,159,2013-2,N
1471,5501,82,2005-1,B+
1472,5501,102,2006-1,B
1473,5501,106,2006-2,B
1474,5501,202,2005-1,A-
1475,5501,91,2006-1,B+
1476,5501,218,2006-1,C
1477,5501,104,2006-2,A
1478,5501,218,2006-2,B+
1479,5501,128,2005-1,B
1480,5501,83,2005-2,C+
1481,5501,89,2005-2,B
1482,5501,272,2005-2,B+
1483,5501,279,2005-2,A-
1484,5501,101,2006-2,B+
1485,5501,108,2006-2,A
1486,5501,197,2005-1,A-
1487,5501,180,2005-3,B+
1488,5501,88,2006-1,C+
1489,5501,243,2006-1,B
1490,5501,205,2005-2,C+
1491,5501,100,2006-2,A-
1492,5501,107,2006-2,A-
1493,5523,162,2004-1,NG
1494,5523,202,2004-1,NG
1495,5523,82,2004-1,F
1496,5523,84,2004-1,F
1497,5523,175,2004-1,B
1498,5523,197,2004-1,F
1499,5529,272,2004-2,C+
1500,5529,82,2004-1,B
1501,5529,83,2004-2,D+
1502,5529,204,2004-2,C
1503,5529,105,2004-1,B
1504,5529,128,2004-1,B
1505,5529,89,2004-2,C+
1506,5529,102,2005-1,C
1507,5529,273,2005-1,B
1508,5529,279,2004-1,B
1509,5529,205,2005-2,WF
1510,5529,197,2004-1,C
1511,5529,83,2005-2,D
1512,5529,175,2004-1,B
1513,5529,205,2004-2,F
1514,5529,104,2005-1,A-
1515,5529,103,2005-2,C+
1516,5546,202,2004-1,WF
1517,5546,84,2004-1,C
1518,5546,292,2004-1,B
1519,5546,197,2004-2,F
1520,5546,82,2004-1,D
1521,5546,175,2004-1,B
1522,5546,197,2004-1,F
1523,5546,162,2004-1,C+
1524,5546,82,2004-2,F
1525,5555,175,2004-1,B
1526,5555,292,2004-1,B
1527,5555,83,2004-2,C
1528,5555,180,2005-1,F
1529,5555,84,2004-1,D
1530,5555,197,2004-1,F
1531,5555,163,2004-2,D+
1532,5555,202,2005-1,WF
1533,5555,204,2004-2,NG
1534,5555,82,2004-1,B+
1535,5555,162,2004-1,B+
1536,5555,89,2004-2,D
1537,5555,202,2004-1,F
1538,5555,272,2004-2,D+
1539,5555,197,2005-1,D
1540,5570,175,2008-1,A
1541,5570,82,2008-1,F
1542,5570,91,2008-1,A-
1543,5570,202,2008-1,C
1544,5570,279,2008-1,B+
1545,5570,197,2008-1,D
1546,5576,243,2004-1,A-
1547,5576,44,2005-1,C
1548,5576,132,2005-1,C
1549,5576,4,2004-1,C
1550,5576,266,2004-1,B+
1551,5576,245,2004-2,A-
1552,5576,12,2005-1,C
1553,5576,251,2005-1,C+
1554,5576,162,2004-1,C
1555,5576,86,2004-2,B
1556,5576,163,2004-2,D+
1557,5576,163,2005-1,B
1558,5576,128,2004-1,C+
1559,5576,292,2004-2,A-
1560,5576,175,2004-1,A-
1561,5576,252,2004-2,C+
1562,5576,81,2004-1,A
1563,5576,5,2004-2,C+
1564,5576,173,2005-1,B
1565,5595,292,2004-1,C
1566,5595,180,2004-2,NG
1567,5595,175,2004-1,B
1568,5595,202,2004-1,F
1569,5595,83,2004-2,NG
1570,5595,128,2004-2,NG
1571,5595,272,2004-2,NG
1572,5595,162,2004-1,D
1573,5595,84,2004-2,F
1574,5595,82,2004-1,F
1575,5595,279,2004-2,NG
1576,5606,82,2004-1,F
1577,5606,292,2004-1,C+
1578,5606,197,2004-2,F
1579,5606,175,2004-1,C+
1580,5606,202,2004-1,WF
1581,5606,82,2004-2,F
1582,5606,84,2004-2,F
1583,5606,197,2004-1,F
1584,5606,84,2004-1,F
1585,5606,162,2004-1,C+
1586,5616,162,2004-1,A-
1587,5616,103,2005-2,A
1588,5616,82,2004-1,A
1589,5616,163,2004-2,B
1590,5616,205,2004-2,A
1591,5616,272,2004-2,A
1592,5616,106,2005-2,A
1593,5616,107,2005-2,A-
1594,5616,273,2005-1,A
1595,5616,104,2005-2,A
1596,5616,175,2004-1,B+
1597,5616,204,2004-2,A-
1598,5616,292,2004-3,A
1599,5616,279,2005-1,A
1600,5616,89,2004-2,A
1601,5616,88,2005-1,A
1602,5616,128,2005-1,A
1603,5616,105,2005-2,A-
1604,5616,292,2004-1,W
1605,5616,84,2004-1,A
1606,5616,197,2004-1,A-
1607,5616,202,2004-1,A-
1608,5616,83,2004-2,A
1609,5616,102,2005-1,A
1610,5616,180,2005-1,B+
1611,5616,108,2005-2,A
1612,5642,89,2004-3,A
1613,5642,103,2005-2,B
1614,5642,104,2005-2,A
1615,5642,100,2006-2,WP
1616,5642,197,2005-2,B
1617,5642,218,2006-1,WF
1618,5642,83,2005-2,D
1619,5642,83,2006-1,B
1620,5642,101,2006-2,C+
1621,5642,279,2005-1,B
1622,5642,88,2006-1,WF
1623,5642,102,2006-1,B
1624,5642,128,2005-1,B
1625,5642,273,2005-1,B
1626,5642,205,2005-2,WF
1627,5642,107,2006-2,B
1628,5642,197,2005-1,WP
1629,5642,102,2005-1,D+
1630,5642,108,2006-2,A
1631,5661,82,2004-1,A
1632,5661,292,2004-1,A-
1633,5661,83,2004-2,B
1634,5661,163,2004-2,B
1635,5661,180,2005-1,A-
1636,5661,279,2005-1,A
1637,5661,272,2004-2,B+
1638,5661,104,2005-2,A-
1639,5661,107,2005-2,B
1640,5661,197,2004-1,B+
1641,5661,89,2004-2,B
1642,5661,204,2004-2,B
1643,5661,205,2004-2,B+
1644,5661,88,2005-1,A
1645,5661,128,2005-1,A-
1646,5661,103,2005-2,A-
1647,5661,84,2004-1,A-
1648,5661,102,2005-1,A-
1649,5661,273,2005-1,A
1650,5661,105,2005-2,A-
1651,5661,106,2005-2,A-
1652,5661,108,2005-2,A
1653,5661,175,2004-1,A-
1654,5661,162,2004-1,B
1655,5661,202,2004-1,C+
1656,5686,175,2004-1,D+
1657,5686,84,2004-1,F
1658,5686,202,2004-1,C+
1659,5686,197,2004-1,F
1660,5686,292,2004-1,C+
1661,5686,162,2004-1,F
1662,5686,84,2004-2,F
1663,5686,82,2004-1,F
1664,5686,197,2004-2,NG
1665,5686,82,2004-2,F
1666,5696,243,2004-1,C+
1667,5696,81,2004-1,C
1668,5696,266,2004-1,B+
1669,5696,128,2004-1,D
1670,5696,162,2004-1,B
1671,5696,175,2004-1,B+
1672,5702,162,2004-1,B+
1673,5702,197,2008-1,F
1674,5702,292,2004-1,F
1675,5702,84,2004-1,C
1676,5702,91,2008-1,F
1677,5702,82,2004-1,C
1678,5702,202,2004-1,F
1679,5702,163,2004-2,C
1680,5702,175,2004-1,B
1681,5702,82,2004-2,B+
1682,5702,89,2004-2,D
1683,5713,162,2004-1,B
1684,5713,292,2004-1,A
1685,5713,89,2004-2,C+
1686,5713,163,2004-2,C+
1687,5713,102,2006-1,B+
1688,5713,202,2004-1,WF
1689,5713,180,2005-2,A-
1690,5713,243,2006-1,A
1691,5713,272,2007-2,W
1692,5713,202,2007-2,F
1693,5713,103,2005-2,D+
1694,5713,104,2005-2,A
1695,5713,83,2006-2,W
1696,5713,107,2006-2,D+
1697,5713,83,2007-2,WP
1698,5713,82,2006-1,B
1699,5713,84,2006-1,A
1700,5713,279,2006-1,B+
1701,5713,272,2006-2,W
1702,5713,175,2004-2,C
1703,5713,82,2004-2,C
1704,5713,202,2006-2,W
1705,5735,292,2004-1,C
1706,5735,88,2007-1,F
1707,5735,84,2004-1,D+
1708,5735,82,2004-2,C+
1709,5735,83,2006-1,C+
1710,5735,104,2006-2,A-
1711,5735,202,2004-1,WF
1712,5735,180,2004-3,B+
1713,5735,197,2005-2,WF
1714,5735,89,2006-2,D+
1715,5735,101,2007-2,D
1716,5735,82,2004-1,F
1717,5735,162,2004-1,C+
1718,5735,210,2004-2,F
1719,5735,83,2005-2,F
1720,5735,210,2005-2,F
1721,5735,210,2006-1,F
1722,5735,100,2006-2,WP
1723,5735,197,2007-1,WF
1724,5735,100,2007-2,WF
1725,5735,175,2004-1,B+
1726,5735,84,2004-2,A-
1727,5735,128,2005-1,C+
1728,5735,210,2007-1,F
1729,5735,197,2004-1,F
1730,5735,163,2005-1,B
1731,5735,279,2005-1,C
1732,5735,106,2007-2,D
1733,5763,84,2004-1,B
1734,5763,102,2005-1,D+
1735,5763,88,2006-1,A-
1736,5763,243,2006-2,WF
1737,5763,106,2006-2,B+
1738,5763,107,2006-2,F
1739,5763,175,2004-1,A-
1740,5763,104,2005-1,A-
1741,5763,128,2005-1,D+
1742,5763,279,2005-1,B
1743,5763,102,2006-1,A
1744,5763,163,2006-1,B
1745,5763,128,2008-2,A-
1746,5763,197,2004-1,B+
1747,5763,204,2004-2,B+
1748,5763,205,2004-2,A-
1749,5763,107,2005-2,C
1750,5763,108,2006-2,A
1751,5763,272,2004-2,WF
1752,5763,180,2005-1,WF
1753,5763,83,2005-2,A
1754,5763,272,2005-2,B+
1755,5763,101,2008-2,A-
1756,5763,82,2004-1,B
1757,5763,202,2004-1,B+
1758,5763,293,2004-1,A-
1759,5763,89,2004-2,B
1760,5763,163,2004-2,C
1761,5763,82,2005-1,A
1762,5763,103,2005-2,B
1763,5763,101,2006-2,WF
1764,5763,162,2004-1,C+
1765,5763,83,2004-2,C+
1766,5763,88,2005-1,C
1767,5763,273,2005-1,B+
1768,5763,105,2005-2,WF
1769,5763,180,2005-2,C
1770,5800,84,2004-1,RE
1771,5800,210,2004-2,F
1772,5800,292,2005-2,C+
1773,5800,210,2006-1,D
1774,5800,82,2007-1,WF
1775,5800,202,2004-1,RE
1776,5800,272,2005-2,WF
1777,5800,82,2006-1,WF
1778,5800,84,2004-2,F
1779,5800,81,2007-1,F
1780,5800,210,2007-1,F
1781,5800,82,2004-1,RE
1782,5800,162,2004-1,RE
1783,5800,82,2005-2,WF
1784,5800,210,2005-3,D+
1785,5800,292,2004-1,RE
1786,5800,82,2004-2,F
1787,5800,210,2004-3,D
1788,5800,175,2004-1,B
1789,5819,84,2004-1,A
1790,5819,175,2004-1,B+
1791,5819,292,2004-1,B
1792,5819,82,2004-1,A
1793,5819,197,2004-1,A
1794,5819,202,2004-1,A
1795,5819,162,2004-1,C+
1796,5826,175,2004-1,B+
1797,5826,84,2004-1,B
1798,5826,202,2004-1,D+
1799,5826,82,2004-1,D+
1800,5826,197,2004-1,WF
1801,5826,292,2004-1,B+
1802,5826,162,2004-1,B
1803,5833,162,2004-1,C+
1804,5833,84,2005-1,C
1805,5833,175,2004-1,B+
1806,5833,82,2004-1,C
1807,5833,202,2004-1,F
1808,5833,292,2004-1,C+
1809,5833,89,2004-2,C
1810,5833,202,2005-1,WF
1811,5833,84,2004-1,D+
1812,5833,83,2004-2,WP
1813,5833,272,2004-2,W
1814,5833,128,2005-1,A
1815,5845,162,2004-1,C+
1816,5845,82,2005-1,B
1817,5845,107,2006-2,B+
1818,5845,292,2004-1,A-
1819,5845,103,2005-1,B+
1820,5845,102,2006-1,B
1821,5845,273,2006-1,B
1822,5845,108,2006-2,A
1823,5845,197,2005-1,WF
1824,5845,106,2006-2,B
1825,5845,205,2006-2,C
1826,5845,82,2004-1,F
1827,5845,210,2004-1,C
1828,5845,205,2004-2,WF
1829,5845,104,2005-1,A-
1830,5845,279,2005-1,B
1831,5845,105,2005-2,A-
1832,5845,197,2005-2,C
1833,5845,83,2006-1,B+
1834,5845,88,2006-1,B
1835,5845,175,2004-1,B+
1836,5845,84,2004-1,B+
1837,5845,163,2004-2,C+
1838,5845,204,2004-2,C
1839,5845,272,2005-2,C+
1840,5845,180,2004-3,A-
1841,5845,128,2005-1,C+
1842,5845,83,2005-2,C
1843,5845,89,2005-2,B+
1844,5874,162,2004-1,B
1845,5874,205,2004-2,A
1846,5874,163,2005-1,B
1847,5874,105,2005-2,A-
1848,5874,108,2005-2,A
1849,5874,197,2004-1,B+
1850,5874,204,2004-2,B+
1851,5874,102,2005-1,B+
1852,5874,128,2005-1,B+
1853,5874,180,2005-1,C+
1854,5874,279,2005-1,A-
1855,5874,202,2004-1,B+
1856,5874,163,2004-2,WP
1857,5874,175,2004-1,A-
1858,5874,107,2005-2,B+
1859,5874,82,2004-1,A
1860,5874,84,2004-1,A
1861,5874,272,2004-2,A
1862,5874,88,2005-1,A-
1863,5874,103,2005-2,A-
1864,5874,106,2005-2,A-
